review_id,product_id,product_name,category,brand,user_id,age,gender,rating,review_text,review_date,verified_purchase,helpful_votes,total_votes,sentiment,review_length
REV006859,PROD0476,Jacket,Fashion,TrendyWear,USER00358,64,F,5,5 stars! Comfortable material.,2024-11-09,True,14,87,positive,4
REV006860,PROD0332,Yoga Mat,Sports,ProAthletic,USER00009,44,F,5,5 STARS! EXCELLENT QUALITY. FAST DELIVERY TOO! #waste,2024-09-29,True,53,59,positive,8
REV006861,PROD0334,Running Shoes,Sports,FitLife,USER04061,46,Other,3,Average Running Shoes. Decent for casual use. Price could be lower !!,2023-09-02,False,85,86,neutral,12
REV006862,PROD0019,Laptop,Electronics,DigiWorld,USER00495,47,F,4,5 stars! Excellent display quality.,2023-11-26,False,85,100,positive,5
REV006863,PROD0369,Microwave,Home Appliances,HomeEasy,USER00320,27,M,3,Mixedfeelings about Microwave. Does the job,2024-02-21,False,59,94,neutral,6
REV006864,PROD0453,Face Cream,Beauty,NaturalBeauty,USER04463,61,Other,3,mixed feelings about face cream. average results,2023-12-22,True,61,78,neutral,7
REV006865,PROD0476,Jacket,Fashion,StyleHub,USER01559,57,Other,3,Average Jacket. Fits okay. Price could be lower,2024-11-12,False,85,93,neutral,8
REV006866,PROD0359,Jeans,Fashion,UrbanFit,USER00845,20,F,4,Very happy with this Jeans. Great color,2025-03-03,True,93,96,positive,7
REV006867,PROD0158,Shoes,Fashion,UrbanFit,USER00414,44,F,1,POOR QUALITY SHOES. COLOR FADED AFTER WASH,2024-06-18,False,34,85,negative,7
REV006868,PROD0742,Tablet,Electronics,ElectroMax,USER00638,59,M,3,Average Tablet. Average battery life. Price could be lower,2023-11-29,False,93,98,neutral,9
REV006869,PROD0936,T-Shirt,Fashion,UrbanFit,USER04095,20,Other,5,Great color. Worth every penny!,2024-11-28,True,10,68,positive,5
REV006870,PROD0103,Vacuum Cleaner,Home Appliances,PowerSave,USER02189,21,F,5,easy to use. worth every penny!,2024-09-10,True,43,60,positive,6
REV006871,PROD0367,Perfume,Beauty,PureGlow,USER02189,64,F,5,5 stars! Long lasting. Fast delivery too!,2024-10-06,True,12,38,positive,7
REV006872,PROD0205,Smartwatch,Electronics,TechPro,USER04321,27,Other,3,AverageSmartwatch. Average battery life. Price could be lower 😞,2023-10-31,True,33,53,neutral,9
REV006873,PROD0584,Cricket Bat,Sports,ActiveGear,USER03830,34,M,5,Very happy with this Cricket Bat. Excellent quality,2023-12-11,True,32,75,positive,8
REV006874,PROD0158,Shoes,Fashion,FashionForward,USER02650,49,M,3,Mixed feelings about Shoes. Looks decent,2024-05-22,True,89,100,neutral,6
REV006875,PROD0428,Refrigerator,Home Appliances,HomeEasy,USER02524,47,Other,4,energy efficient. worth every penny!,2025-01-01,False,36,90,positive,5
REV006876,PROD0359,Jeans,Fashion,StyleHub,USER00939,52,M,3,Looksdecent. Could be better.,2023-08-23,True,82,82,neutral,4
REV006877,PROD0182,Washing Machine,Home Appliances,SmartHome,USER04203,36,M,5,Amazing quality! Energy efficient. Highly recommend!,2025-06-30,True,9,18,positive,6
REV006878,PROD0692,Football,Sports,SportsMaster,USER04600,54,Other,5,VERY HAPPY WITH THIS FOOTBALL. DURABLE MATERIAL,2025-02-13,True,76,78,positive,7
REV006879,PROD0453,Face Cream,Beauty,SkinCare+,USER01652,37,Other,3,Average results. Could be better. 👍,2024-06-10,False,36,100,neutral,6
REV006880,PROD0367,Perfume,Beauty,SkinCare+,USER01543,59,Other,5,Gentle on skin. Worth every penny!,2025-01-26,False,59,98,positive,6
REV006881,PROD0158,Shoes,Fashion,StyleHub,USER02169,21,Other,5,5 stars! Comfortable material. Fast delivery too!,2023-12-01,False,76,93,positive,7
REV006882,PROD0182,Washing Machine,Home Appliances,PowerSave,USER00248,47,M,3,Mixed feelings about Washing Machine. Average performance,2024-07-04,True,32,69,neutral,7
REV006883,PROD0692,Football,Sports,ActiveGear,USER03780,29,F,3,Mixed feelings about Football. Decent for casual use,2025-06-19,True,16,22,neutral,8
REV006884,PROD0516,Dress,Fashion,TrendyWear,USER03680,39,F,5,5 stars! Perfect fit. Fast delivery too!,2023-10-24,True,59,69,positive,7
REV006885,PROD0742,Tablet,Electronics,ElectroMax,USER00566,24,M,3,Average Tablet. Average battery life. Price could be lower,2023-11-30,True,28,31,neutral,9
REV006886,PROD0742,Tablet,Electronics,DigiWorld,USER01035,56,M,1,Worst Tablet ever! Overheating issues #awesome,2025-03-07,True,69,98,negative,6
REV006887,PROD0394,Shampoo,Beauty,BeautyEssence,USER03023,53,F,1,Too expensive for quality. Not worth the money. Want refund!,2025-02-18,True,48,76,negative,10
REV006888,PROD0158,Shoes,Fashion,StyleHub,USER03740,62,F,1,WORST SHOES EVER! NOT AS DESCRIBED,2024-02-23,True,60,69,negative,6
REV006889,PROD0019,Laptop,Electronics,ElectroMax,USER03038,53,F,5,Very happy with this Laptop. Excellent display quality 👎,2023-11-28,True,62,77,positive,9
REV006890,PROD0709,Face Wash,Beauty,BeautyEssence,USER01197,41,M,3,Mixed feelings about Face Wash. Some improvement seen #waste,2025-01-07,True,25,45,neutral,9
REV006891,PROD0194,Air Conditioner,Home Appliances,PowerSave,USER04043,53,Other,1,POOR QUALITY AIR CONDITIONER. DIFFICULT TO OPERATE ...,2024-11-19,True,58,79,negative,8
REV006892,PROD0428,Refrigerator,Home Appliances,HomeEasy,USER01757,38,Other,3,MIXED FEELINGS ABOUT REFRIGERATOR. AVERAGE PERFORMANCE 😞,2023-12-08,True,51,65,neutral,7
REV006893,PROD0516,Dress,Fashion,TrendyWear,USER04669,19,Other,3,Average quality. Could be better.,2025-02-02,False,30,57,neutral,5
REV006894,PROD0205,Smartwatch,Electronics,DigiWorld,USER03350,47,Other,3,Mixed feelings about Smartwatch. Average battery life,2025-05-06,False,9,52,neutral,7
REV006895,PROD0205,Smartwatch,Electronics,TechPro,USER00445,46,F,3,Decent for the price. Could be better.,2024-10-16,True,50,77,neutral,7
REV006896,PROD0476,Jacket,Fashion,TrendyWear,USER04701,51,F,1,Not as described. Not worth the money. Want refund! !!,2024-01-15,False,13,34,negative,10
REV006897,PROD0709,Face Wash,Beauty,GlowUp,USER02521,65,F,3,Mixed feelings about Face Wash. Nothing extraordinary,2024-05-23,True,36,48,neutral,7
REV006898,PROD0321,Dumbbells,Sports,FitLife,USER04168,19,F,4,Excellent quality. Worth every penny!,2023-08-17,True,73,97,positive,5
REV006899,PROD0692,Football,Sports,ActiveGear,USER02886,29,F,1,Poor grip. Would not recommend.,2024-03-06,True,91,93,negative,5
REV006900,PROD0337,Headphones,Electronics,SmartLife,USER00745,41,F,5,Amazing quality! Fast performance. Highly recommend!,2024-05-12,True,49,50,positive,6
REV006901,PROD0709,Face Wash,Beauty,SkinCare+,USER04455,23,Other,5,Very happy with this Face Wash. Visible results,2025-05-20,True,31,58,positive,8
REV006902,PROD0019,Laptop,Electronics,TechPro,USER02168,62,M,5,Very happy with this Laptop. Fast performance :(,2025-01-15,False,60,73,positive,8
REV006903,PROD0019,Laptop,Electronics,FutureTech,USER00042,35,Other,1,Laggy performance. Not worth the money. Want refund!,2024-08-25,False,14,60,negative,8
REV006904,PROD0321,Dumbbells,Sports,ProAthletic,USER02243,55,M,3,Mixed feelings about Dumbbells. Works for beginners,2023-12-01,True,20,47,neutral,7
REV006905,PROD0334,Running Shoes,Sports,SportZone,USER04856,21,F,3,Running Shoes is okay. Average durability,2024-10-11,False,46,65,neutral,6
REV006906,PROD0707,Smartphone,Electronics,TechPro,USER01782,56,Other,4,Fast performance. Worth every penny!,2024-12-19,False,27,60,positive,5
REV006907,PROD0020,Lipstick,Beauty,BeautyEssence,USER01134,22,F,3,Lipstick is okay. Okay for the price,2024-04-27,True,59,72,neutral,7
REV006908,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER04756,33,F,3,Average Vacuum Cleaner. Basic features only. Price could be lower :D,2023-11-25,False,10,17,neutral,11
REV006909,PROD0476,Jacket,Fashion,UrbanFit,USER01272,64,Other,4,Excellent Jacket! Comfortable material. Highly recommend!,2025-07-08,False,6,10,positive,6
REV006910,PROD0936,T-Shirt,Fashion,StyleHub,USER04291,27,F,3,T-Shirt is okay. Fits okay :D,2023-11-30,True,29,90,neutral,6
REV006911,PROD0019,Laptop,Electronics,DigiWorld,USER03486,59,Other,3,works as expected. could be better. :D,2023-10-15,True,29,32,neutral,7
REV006912,PROD0020,Lipstick,Beauty,PureGlow,USER00015,50,Other,4,very happy with this lipstick. long lasting,2024-08-05,False,5,63,positive,7
REV006913,PROD0334,Running Shoes,Sports,FitLife,USER00397,41,F,4,Comfortable grip. Worth every penny!,2023-12-14,True,32,77,positive,5
REV006914,PROD0709,Face Wash,Beauty,NaturalBeauty,USER00608,29,M,3,Face Wash is okay. Okay for the price,2023-12-01,False,1,56,neutral,8
REV006915,PROD0020,Lipstick,Beauty,GlowUp,USER01167,37,F,5,Gentle on skin. Worth every penny!,2023-12-17,True,83,83,positive,6
REV006916,PROD0359,Jeans,Fashion,StyleHub,USER04363,41,F,4,EXCELLENTJEANS! COMFORTABLE MATERIAL. HIGHLY RECOMMEND!,2024-04-05,False,2,13,positive,5
REV006917,PROD0321,Dumbbells,Sports,FitLife,USER04834,21,Other,3,Dumbbells is okay. Works for beginners 😞,2024-09-19,True,83,100,neutral,7
REV006918,PROD0337,Headphones,Electronics,ElectroMax,USER02930,53,F,3,AVERAGE BATTERY LIFE. COULD BE BETTER.,2024-02-01,True,47,69,neutral,6
REV006919,PROD0019,Laptop,Electronics,DigiWorld,USER02820,23,M,3,Average Laptop. Nothing special. Price could be lower,2025-05-11,True,38,59,neutral,8
REV006920,PROD0453,Face Cream,Beauty,GlowUp,USER03624,18,M,5,excellent face cream! long lasting. highly recommend! #love,2024-11-16,True,8,14,positive,8
REV006921,PROD0742,Tablet,Electronics,SmartLife,USER03922,47,Other,5,5 stars! Good build quality. Fast delivery too! :D,2024-01-19,True,33,100,positive,9
REV006922,PROD0019,Laptop,Electronics,DigiWorld,USER00231,29,M,3,Average battery life. Could be better.,2024-03-26,True,26,35,neutral,6
REV006923,PROD0367,Perfume,Beauty,GlowUp,USER03824,65,Other,1,Worst Perfume ever! Strong chemical smell,2025-05-01,True,35,53,negative,6
REV006924,PROD0476,Jacket,Fashion,StyleHub,USER02622,29,F,5,Great color. Worth every penny!,2025-04-29,True,83,83,positive,5
REV006925,PROD0158,Shoes,Fashion,UrbanFit,USER01815,63,M,1,poor qality shoes. color faded after wash :D #fail,2023-10-08,True,61,80,negative,9
REV006926,PROD0428,Refrigerator,Home Appliances,PowerSave,USER03887,33,Other,3,Could be quieter. Could be better.,2024-12-22,True,53,81,neutral,6
REV006927,PROD0516,Dress,Fashion,UrbanFit,USER01812,20,Other,1,Worst Dress ever! Color faded after wash,2023-11-07,True,59,94,negative,7
REV006928,PROD0337,Headphones,Electronics,ElectroMax,USER03092,41,F,3,Mixed  feelings  about  Headphones.  Decent  for  the  price ⭐,2024-01-24,True,67,87,neutral,9
REV006929,PROD0428,Refrigerator,Home Appliances,SmartHome,USER01764,23,Other,2,Stopped working after 2 months. Would not recommend. #recommended,2024-02-18,True,53,79,negative,9
REV006930,PROD0428,Refrigerator,Home Appliances,SmartHome,USER03959,18,F,3,Mixedfeelings about Refrigerator. Average performance :(,2025-01-28,True,58,81,neutral,6
REV006931,PROD0332,Yoga Mat,Sports,ProAthletic,USER04217,29,M,3,Basic quality. Could be better. :D,2024-06-05,True,70,84,neutral,6
REV006932,PROD0019,Laptop,Electronics,TechPro,USER04035,51,F,3,Laptopis okay. Decent for the price :(,2023-08-29,True,34,34,neutral,7
REV006933,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER04349,22,Other,1,Consumes too much power. Would not recommend.,2024-05-05,True,80,94,negative,7
REV006934,PROD0707,Smartphone,Electronics,SmartLife,USER03115,64,M,3,Average Smartphone. Works as expected. Price could be lower,2024-11-12,True,9,51,neutral,9
REV006935,PROD0394,Shampoo,Beauty,NaturalBeauty,USER04157,56,M,3,Okay for the price. Could be better. 😞,2023-08-27,True,9,96,neutral,8
REV006936,PROD0707,Smartphone,Electronics,SmartLife,USER00053,58,F,5,Amazing quality! Good build quality. Highly recommend!,2024-04-12,True,24,84,positive,7
REV006937,PROD0516,Dress,Fashion,FashionForward,USER03019,54,Other,1,worst dress ever! color faded after wash,2024-05-21,True,52,67,negative,7
REV006938,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER01849,20,M,5,Veryhappy with this Washing Machine. Quiet operation :D,2024-11-20,True,52,90,positive,8
REV006939,PROD0742,Tablet,Electronics,DigiWorld,USER02419,30,F,1,Laggy performance. Not worth the money. Want refund!,2024-07-05,False,99,100,negative,8
REV006940,PROD0359,Jeans,Fashion,FashionForward,USER01135,39,M,5,Very happy with this Jeans. Perfect fit 😊,2024-02-02,True,57,89,positive,8
REV006941,PROD0103,Vacuum Cleaner,Home Appliances,EcoLiving,USER02254,31,Other,5,Energy efficient. Worth every penny!,2025-06-29,False,0,9,positive,5
REV006942,PROD0158,Shoes,Fashion,FashionForward,USER02734,36,M,3,Shoes is okay. Average quality,2024-05-04,True,23,91,neutral,5
REV006943,PROD0205,Smartwatch,Electronics,TechPro,USER04833,30,Other,3,Mixed feelings about Smartwatch. Average battery life,2023-10-19,True,38,66,neutral,7
REV006944,PROD0936,T-Shirt,Fashion,StyleHub,USER02278,37,F,3,T-Shirt is okay. Fits okay ⭐,2024-03-20,True,17,20,neutral,6
REV006945,PROD0158,Shoes,Fashion,StyleHub,USER04526,28,F,4,5 stars! Comfortable material. 👍,2024-06-11,True,38,39,positive,5
REV006946,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER04774,30,Other,4,Works  perfectly.  Worth  every  penny! :D #awesome,2024-06-25,True,64,69,positive,7
REV006947,PROD0359,Jeans,Fashion,TrendyWear,USER00524,39,F,3,Fits okay. Could be better.,2025-02-22,False,4,32,neutral,5
REV006948,PROD0369,Microwave,Home Appliances,PowerSave,USER04520,43,F,3,Average Microwave. Average performance. Price could be lower !!,2023-11-28,False,47,77,neutral,9
REV006949,PROD0476,Jacket,Fashion,StyleHub,USER00955,34,M,5,Excellent Jacket! Perfect fit. Highly recommend!,2023-12-01,True,5,59,positive,6
REV006950,PROD0337,Headphones,Electronics,FutureTech,USER01342,25,F,2,Worst Headphones ever! Poor camera quality,2024-05-01,True,6,14,negative,6
REV006951,PROD0584,Cricket Bat,Sports,ProAthletic,USER04001,23,F,5,Very happy with this Cricket Bat. Comfortable grip,2023-08-15,True,83,89,positive,8
REV006952,PROD0019,Laptop,Electronics,TechPro,USER02988,36,Other,1,Worst Laptop ever! Poor camera quality ...,2024-02-14,True,19,89,negative,7
REV006953,PROD0205,Smartwatch,Electronics,ElectroMax,USER02641,27,M,4,great battery life. worth every penny!,2025-03-17,True,28,90,positive,6
REV006954,PROD0369,Microwave,Home Appliances,HomeEasy,USER03100,19,F,3,Does the job. Could be better.,2023-11-24,True,85,91,neutral,6
REV006955,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER04061,60,M,5,Amazing quality! Works perfectly. Highly recommend!,2024-01-20,True,17,74,positive,6
REV006956,PROD0158,Shoes,Fashion,ClassicStyle,USER02016,46,F,3,AverageShoes. Average quality. Price could be lower,2023-08-10,False,63,91,neutral,7
REV006957,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER03330,64,Other,3,Washing  Machine  is  okay.  Does  the  job,2025-03-06,True,23,80,neutral,7
REV006958,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER01822,60,Other,5,Amazing quality! Energy efficient. Highly recommend!,2023-11-27,True,0,31,positive,6
REV006959,PROD0158,Shoes,Fashion,TrendyWear,USER04849,51,F,3,Mixed feelings about Shoes. Fits okay,2024-02-09,True,46,65,neutral,6
REV006960,PROD0158,Shoes,Fashion,TrendyWear,USER01489,62,Other,3,shoes is okay. average quality,2023-08-25,True,11,40,neutral,5
REV006961,PROD0019,Laptop,Electronics,SmartLife,USER01387,61,F,3,AVERAGE LAPTOP. WORKS AS EXPECTED. PRICE COULD BE LOWER,2024-11-03,False,84,91,neutral,9
REV006962,PROD0182,Washing Machine,Home Appliances,HomeEasy,USER00183,46,F,2,Stopped working after 2 months. Not worth the money. Want refund!,2023-11-21,True,59,81,negative,11
REV006963,PROD0337,Headphones,Electronics,FutureTech,USER01002,24,F,3,Headphones is okay. Nothing special :( #fail,2024-04-05,True,87,88,neutral,7
REV006964,PROD0692,Football,Sports,FitLife,USER03784,47,F,3,Footballis okay. Decent for casual use,2024-02-26,False,7,43,neutral,6
REV006965,PROD0158,Shoes,Fashion,UrbanFit,USER01347,56,Other,5,Very happy with this Shoes. Comfortable material,2024-06-16,True,68,88,positive,7
REV006966,PROD0709,Face Wash,Beauty,NaturalBeauty,USER03649,58,Other,3,Some improvement seen. Could be better.,2023-10-11,True,6,27,neutral,6
REV006967,PROD0334,Running Shoes,Sports,SportZone,USER00301,34,F,3,running shoes is okay. basic quality,2024-05-11,True,30,89,neutral,6
REV006968,PROD0742,Tablet,Electronics,DigiWorld,USER04344,32,M,3,Decent for the price. Could be better.,2024-03-26,True,7,15,neutral,7
REV006969,PROD0019,Laptop,Electronics,SmartLife,USER01900,25,Other,3,Laptop is okay. Works as expected,2024-03-11,False,87,100,neutral,6
REV006970,PROD0476,Jacket,Fashion,StyleHub,USER00991,50,Other,3,Jacket is okay. Material is okay #awesome,2024-05-10,True,4,9,neutral,7
REV006971,PROD0742,Tablet,Electronics,DigiWorld,USER01120,30,F,4,great battery life. worth every penny!,2024-09-24,False,30,60,positive,6
REV006972,PROD0742,Tablet,Electronics,TechPro,USER00147,58,F,3,DECENT FOR THE PRICE. COULD BE BETTER.,2024-07-19,False,60,95,neutral,7
REV006973,PROD0516,Dress,Fashion,ClassicStyle,USER00772,39,F,5,very happy with this dress. perfect fit #hate,2024-08-27,True,44,68,positive,8
REV006974,PROD0516,Dress,Fashion,ClassicStyle,USER02112,54,F,1,Disappointed with Dress. Size runs small. Not worth the money,2025-06-05,True,23,42,negative,10
REV006975,PROD0337,Headphones,Electronics,TechPro,USER02299,34,Other,1,Poor quality Headphones. Overheating issues :(,2023-11-30,True,17,98,negative,6
REV006976,PROD0516,Dress,Fashion,StyleHub,USER00894,33,M,3,fitsokay. could be better.,2024-03-26,True,87,96,neutral,4
REV006977,PROD0584,Cricket Bat,Sports,ProAthletic,USER02009,18,F,1,Disappointed with Cricket Bat. Not comfortable. Not worth the money,2023-08-25,True,54,89,negative,10
REV006978,PROD0936,T-Shirt,Fashion,StyleHub,USER00427,40,Other,5,Amazingquality! Looks exactly like the picture. Highly recommend!,2023-12-03,True,44,84,positive,8
REV006979,PROD0103,Vacuum Cleaner,Home Appliances,HomeEasy,USER00180,19,M,3,could be quieter. could be better. #awesome,2024-09-26,False,61,82,neutral,7
REV006980,PROD0321,Dumbbells,Sports,SportZone,USER03909,50,Other,3,Average  Dumbbells.  Basic  quality.  Price  could  be  lower,2024-07-17,True,91,93,neutral,8
REV006981,PROD0584,Cricket Bat,Sports,SportZone,USER01837,37,Other,3,Cricket Bat is okay. Decent for casual use,2024-09-25,True,7,20,neutral,8
REV006982,PROD0453,Face Cream,Beauty,BeautyEssence,USER01288,39,M,3,Face Cream is okay. Average results,2025-03-02,True,4,26,neutral,6
REV006983,PROD0019,Laptop,Electronics,ElectroMax,USER00674,19,F,4,excellent laptop! great battery life. highly recommend!,2025-04-28,True,68,79,positive,7
REV006984,PROD0367,Perfume,Beauty,SkinCare+,USER01139,61,F,5,Very happy with this Perfume. Gentle on skin,2024-04-17,True,81,97,positive,8
REV006985,PROD0453,Face Cream,Beauty,GlowUp,USER00809,52,F,3,average results. could be better.,2023-11-29,True,41,50,neutral,5
REV006986,PROD0453,Face Cream,Beauty,GlowUp,USER04829,33,M,5,AMAZING QUALITY! LONG LASTING. HIGHLY RECOMMEND!,2025-04-25,True,40,74,positive,6
REV006987,PROD0428,Refrigerator,Home Appliances,PowerSave,USER02369,34,F,2,Disappointed with Refrigerator. Stopped working after 2 months. Not worth the money,2025-07-08,True,12,14,negative,12
REV006988,PROD0205,Smartwatch,Electronics,FutureTech,USER04400,40,M,3,Smartwatchis okay. Nothing special,2023-11-26,True,84,84,neutral,4
REV006989,PROD0369,Microwave,Home Appliances,HomeEasy,USER04419,60,Other,4,Amazing quality! Works perfectly. Highly recommend!,2025-05-05,True,69,71,positive,6
REV006990,PROD0103,Vacuum Cleaner,Home Appliances,AppliancePro,USER01160,28,F,3,Mixed feelings about Vacuum Cleaner. Basic features only,2024-04-15,True,22,24,neutral,8
REV006991,PROD0334,Running Shoes,Sports,SportsMaster,USER01058,44,M,3,Average Running Shoes. Works for beginners. Price could be lower,2024-02-19,True,24,74,neutral,10
REV006992,PROD0158,Shoes,Fashion,ClassicStyle,USER01513,23,Other,3,Mixed feelings about Shoes. Looks decent,2024-03-01,True,10,66,neutral,6
REV006993,PROD0205,Smartwatch,Electronics,ElectroMax,USER01237,36,F,3,mixed feelings about smartwatch. decent for the price #hate,2023-12-01,False,52,61,neutral,9
REV006994,PROD0394,Shampoo,Beauty,PureGlow,USER03225,45,Other,5,Amazing quality! Visible results. Highly recommend!,2025-03-29,False,0,56,positive,6
REV006995,PROD0205,Smartwatch,Electronics,TechPro,USER02904,64,F,1,Poor quality Smartwatch. Battery drains quickly ...,2024-12-12,True,60,90,negative,7
REV006996,PROD0019,Laptop,Electronics,SmartLife,USER02369,55,F,5,Amazing quality! Good build quality. Highly recommend!,2024-08-01,False,20,30,positive,7
REV006997,PROD0321,Dumbbells,Sports,SportsMaster,USER04916,44,Other,1,Poor quality Dumbbells. Material torn after few uses,2024-03-28,True,90,91,negative,8
REV006998,PROD0019,Laptop,Electronics,ElectroMax,USER00184,27,Other,5,Fast performance. Worth every penny!,2024-10-31,True,18,79,positive,5
REV006999,PROD0019,Laptop,Electronics,TechPro,USER02684,48,M,4,Very happy with this Laptop. Excellent display quality #awesome,2024-01-07,True,26,70,positive,9
REV007000,PROD0367,Perfume,Beauty,NaturalBeauty,USER00477,21,M,1,TOO EXPENSIVE FOR QUALITY. WOULD NOT RECOMMEND.,2023-09-26,True,20,76,negative,7
REV007001,PROD0428,Refrigerator,Home Appliances,PowerSave,USER00709,57,F,3,Refrigerator is okay. Does the job,2024-02-19,True,46,83,neutral,6
REV007002,PROD0394,Shampoo,Beauty,SkinCare+,USER04896,60,F,5,Excellent Shampoo! Long lasting. Highly recommend!,2023-11-06,False,0,91,positive,6
REV007003,PROD0707,Smartphone,Electronics,FutureTech,USER02015,44,M,2,Disappointed with Smartphone. Overheating issues. Not worth the money !!,2025-06-14,False,27,38,negative,10
REV007004,PROD0476,Jacket,Fashion,TrendyWear,USER02826,65,M,4,Amazing quality! Looks exactly like the picture. Highly recommend!,2025-05-29,True,52,54,positive,9
REV007005,PROD0394,Shampoo,Beauty,NaturalBeauty,USER00291,60,F,1,Too expensive for quality. Not worth the money. Want refund!,2024-02-04,True,49,82,negative,10
REV007006,PROD0936,T-Shirt,Fashion,UrbanFit,USER00139,62,M,3,Average T-Shirt. Average quality. Price could be lower,2025-06-09,False,4,30,neutral,8
REV007007,PROD0369,Microwave,Home Appliances,PowerSave,USER00259,19,F,5,Energy efficient. Worth every penny!,2025-04-20,True,41,43,positive,5
REV007008,PROD0476,Jacket,Fashion,StyleHub,USER03271,23,M,3,Mixed feelings about Jacket. Looks decent,2025-06-09,True,21,25,neutral,6
REV007009,PROD0453,Face Cream,Beauty,SkinCare+,USER02977,44,F,3,Mixed feelings about Face Cream. Average results,2025-05-15,True,39,60,neutral,7
REV007010,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER03036,25,M,3,Mixed feelings about Refrigerator. Basic features only,2024-02-02,False,31,36,neutral,7
REV007011,PROD0516,Dress,Fashion,ClassicStyle,USER01608,35,F,3,material is okay. could be better.,2023-11-30,True,56,73,neutral,6
REV007012,PROD0453,Face Cream,Beauty,PureGlow,USER00731,20,Other,2,Too expensive for quality. Not worth the money. Want refund!,2023-11-27,False,23,80,negative,10
REV007013,PROD0709,Face Wash,Beauty,NaturalBeauty,USER02253,59,Other,3,face wash is okay. nothing extraordinary,2023-08-25,True,100,100,neutral,6
REV007014,PROD0367,Perfume,Beauty,SkinCare+,USER02860,23,M,4,Amazing quality! Gentle on skin. Highly recommend!,2023-10-20,False,91,97,positive,7
REV007015,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER02623,54,F,5,Energy efficient. Worth every penny! #recommended,2024-10-16,True,4,34,positive,6
REV007016,PROD0516,Dress,Fashion,UrbanFit,USER02356,54,M,3,Dress is okay. Material is okay #fail,2023-12-27,True,15,93,neutral,7
REV007017,PROD0332,Yoga Mat,Sports,FitLife,USER04738,34,M,3,Yoga  Mat  is  okay.  Works  for  beginners :),2024-04-10,False,5,13,neutral,8
REV007018,PROD0337,Headphones,Electronics,DigiWorld,USER04140,39,M,2,Battery drains quickly. Would not recommend.,2024-04-26,True,1,73,negative,6
REV007019,PROD0332,Yoga Mat,Sports,ActiveGear,USER03464,46,M,3,Yoga Mat is okay. Basic qualaty,2025-03-26,True,47,52,neutral,6
REV007020,PROD0367,Perfume,Beauty,PureGlow,USER00546,35,Other,4,visible results. worth every penny!,2024-10-14,True,4,91,positive,5
REV007021,PROD0019,Laptop,Electronics,DigiWorld,USER04626,40,F,3,Decent for the price. Could be better.,2025-02-26,True,36,87,neutral,7
REV007022,PROD0692,Football,Sports,ProAthletic,USER02188,65,M,3,FOOTBALL IS OKAY. BASIC QUALITY 😞,2023-10-10,True,97,100,neutral,6
REV007023,PROD0158,Shoes,Fashion,FashionForward,USER03879,30,F,3,MATERIALIS OKAY. COULD BE BETTER. #awesome,2024-09-16,True,83,83,neutral,6
REV007024,PROD0709,Face Wash,Beauty,SkinCare+,USER04801,22,F,5,5 STARS! NICE FRAGRANCE.,2024-11-26,True,58,93,positive,4
REV007025,PROD0359,Jeans,Fashion,TrendyWear,USER03352,22,F,3,Mixed feelings about Jeans. Fits okay,2024-08-23,True,93,97,neutral,6
REV007026,PROD0158,Shoes,Fashion,FashionForward,USER04319,60,F,3,Shoes is okay. Looks decent,2023-11-30,True,4,6,neutral,5
REV007027,PROD0707,Smartphone,Electronics,DigiWorld,USER00355,62,Other,4,Amazing quality! Great battery life. Highly recommend!,2025-06-06,True,46,47,positive,7
REV007028,PROD0367,Perfume,Beauty,GlowUp,USER01001,29,Other,3,PERFUME IS OKAY. OKAY FOR THE PRICE,2024-08-23,True,84,84,neutral,7
REV007029,PROD0332,Yoga Mat,Sports,SportZone,USER00661,19,M,1,Not comfortable. Not worth the money. Want refund!,2023-12-01,True,7,52,negative,8
REV007030,PROD0516,Dress,Fashion,StyleHub,USER02639,62,M,3,Mixed feelings about Dress. Looks decent,2023-08-05,True,36,38,neutral,6
REV007031,PROD0194,Air Conditioner,Home Appliances,EcoLiving,USER01888,57,Other,1,Too noisy. Would not recommend.,2024-07-10,True,82,82,negative,5
REV007032,PROD0182,Washing Machine,Home Appliances,EcoLiving,USER04124,24,F,3,Average Washing Machine. Could be quieter. Price could be lower,2024-01-15,True,68,94,neutral,10
REV007033,PROD0205,Smartwatch,Electronics,DigiWorld,USER01014,50,Other,5,Very happy with this Smartwatch. Excellent display quality #awesome,2024-01-13,True,71,80,positive,9
REV007034,PROD0709,Face Wash,Beauty,NaturalBeauty,USER03876,31,Other,5,Very happy with this Face Wash. Long lasting,2024-04-26,True,18,71,positive,8
REV007035,PROD0692,Football,Sports,SportZone,USER04351,52,M,3,Average Football. Basic quality. Price could be lower,2023-07-28,True,34,46,neutral,8
REV007036,PROD0394,Shampoo,Beauty,PureGlow,USER03800,47,Other,2,Worst Shampoo ever! Caused breakouts,2023-08-31,True,89,100,negative,5
